order_id,order_placement_time,time_of_day,is_weekend,restaurant_type,is_specialty_item,order_volume_items,dine_in_traffic_volume,other_app_traffic_volume,initial_zomato_predicted_kpt_mins,actual_prep_time_ground_truth_mins,rider_arrival_time_mins,merchant_marked_for_time_mins,dispatch_time_mins,delivery_time_mins,restaurant_closed_after_arrival,rider_wait_time_at_pickup_mins,eta_prediction_error_mins,cancellation_flag
ORD_005931,2024-03-01 16:51:00,Night/Dinner,0,Dine-in Restaurant,0,6,27,12,23.3,35.7,30.5,37.6,35.7,53.7,0,5.200000000000003,12.400000000000002,0
ORD_005932,2024-02-13 21:38:00,Night/Dinner,0,Dine-in Restaurant,0,6,12,26,20.4,35.4,27.8,37.8,35.4,45.4,0,7.599999999999998,15.0,0
ORD_005933,2024-02-07 15:04:00,Day/Lunch,0,Dine-in Restaurant,0,6,24,11,23.8,34.5,18.6,35.7,34.5,56.5,0,15.899999999999999,10.7,0
ORD_005934,2024-02-19 09:25:00,Morning,0,Cloud Kitchen,0,9,0,13,34.5,39.9,38.7,40.9,39.9,60.9,0,1.1999999999999957,5.399999999999999,0
ORD_005935,2024-02-08 09:32:00,Morning,0,Cloud Kitchen,0,8,0,38,31.9,43.4,33.6,44.4,43.4,59.4,0,9.799999999999997,11.5,0
ORD_005936,2024-02-23 12:49:00,Day/Lunch,0,Cloud Kitchen,0,6,0,32,23.4,33.6,19.4,34.7,33.6,49.6,0,14.200000000000003,10.200000000000003,0
ORD_005937,2024-02-18 04:01:00,Late Night,1,Quick Service/Kiosk,0,2,10,3,7.2,11.9,6.8,14.3,11.9,33.9,0,5.1000000000000005,4.7,0
ORD_005938,2024-02-11 18:23:00,Night/Dinner,1,Dine-in Restaurant,0,4,31,12,16.0,28.9,27.3,30.2,28.9,50.9,0,1.5999999999999979,12.899999999999999,0
ORD_005939,2024-02-11 12:45:00,Day/Lunch,1,Quick Service/Kiosk,0,6,7,1,20.5,26.4,18.1,28.5,26.4,52.4,0,8.299999999999997,5.899999999999999,0
ORD_005940,2024-02-07 14:55:00,Day/Lunch,0,Quick Service/Kiosk,0,9,0,8,35.0,38.4,28.3,40.6,38.4,62.4,0,10.099999999999998,3.3999999999999986,0
ORD_005941,2024-02-29 11:27:00,Day/Lunch,0,Dine-in Restaurant,0,2,17,8,10.5,15.5,10.2,17.1,15.5,28.5,0,5.300000000000001,5.0,0
ORD_005942,2024-03-01 00:46:00,Late Night,0,Dine-in Restaurant,0,6,28,8,26.0,34.8,13.1,36.2,34.8,50.8,0,21.699999999999996,8.799999999999997,1
ORD_005943,2024-02-14 10:18:00,Morning,0,Cloud Kitchen,0,7,0,20,28.0,34.0,28.6,35.1,34.0,49.0,0,5.399999999999999,6.0,0
ORD_005944,2024-02-16 02:02:00,Late Night,0,Dine-in Restaurant,0,8,16,13,28.7,40.7,22.5,42.7,40.7,55.7,0,18.200000000000003,12.000000000000004,0
ORD_005945,2024-02-26 02:13:00,Late Night,0,Cloud Kitchen,0,9,0,35,35.4,46.5,32.0,48.0,46.5,66.5,0,14.5,11.100000000000001,0
ORD_005946,2024-02-11 14:00:00,Day/Lunch,1,Dine-in Restaurant,1,5,12,17,18.9,22.7,22.2,23.6,22.7,38.7,0,0.5,3.8000000000000007,0
ORD_005947,2024-02-18 14:08:00,Day/Lunch,1,Cloud Kitchen,0,9,0,90,36.4,63.0,30.9,64.6,63.0,81.0,0,32.1,26.6,1
ORD_005948,2024-02-12 00:22:00,Late Night,0,Cloud Kitchen,0,9,0,20,36.3,42.0,33.2,44.0,42.0,53.0,0,8.799999999999997,5.700000000000003,0
ORD_005949,2024-02-22 12:45:00,Day/Lunch,0,Dine-in Restaurant,0,7,15,13,29.0,36.4,38.7,40.0,38.7,54.705351438116764,0,0.0,7.399999999999999,0
ORD_005950,2024-02-05 03:54:00,Late Night,0,Dine-in Restaurant,1,2,5,5,5.2,8.6,8.0,8.6,8.6,18.6,0,0.5999999999999996,3.3999999999999995,0
ORD_005951,2024-02-04 18:02:00,Night/Dinner,1,Dine-in Restaurant,0,8,36,13,28.2,46.7,31.6,49.7,46.7,62.7,0,15.100000000000001,18.500000000000004,0
ORD_005952,2024-02-04 13:45:00,Day/Lunch,1,Dine-in Restaurant,1,5,25,35,19.1,32.0,24.3,34.3,32.0,50.0,0,7.699999999999999,12.899999999999999,0
ORD_005953,2024-02-24 20:06:00,Night/Dinner,1,Quick Service/Kiosk,1,8,15,10,29.9,29.9,32.0,32.9,32.0,57.008618508384366,0,0.0,0.0,0
ORD_005954,2024-02-25 10:56:00,Morning,1,Dine-in Restaurant,1,2,24,16,8.4,17.6,15.3,19.9,17.6,39.6,0,2.3000000000000007,9.200000000000001,0
ORD_005955,2024-02-07 18:33:00,Night/Dinner,0,Cloud Kitchen,1,7,0,32,28.1,29.2,33.1,34.8,33.1,48.103927572981114,0,0.0,1.0999999999999979,0
ORD_005956,2024-02-04 05:10:00,Late Night,1,Dine-in Restaurant,0,5,16,16,17.5,29.6,14.2,31.4,29.6,52.6,0,15.400000000000002,12.100000000000001,0
ORD_005957,2024-02-13 16:11:00,Night/Dinner,0,Cloud Kitchen,0,4,0,27,16.6,24.1,20.6,26.0,24.1,47.1,0,3.5,7.5,0
ORD_005958,2024-02-01 08:52:00,Morning,0,Quick Service/Kiosk,1,6,5,3,25.4,19.2,19.6,19.7,19.6,45.611124917290006,0,0.0,6.199999999999999,0
ORD_005959,2024-02-19 00:51:00,Late Night,0,Dine-in Restaurant,1,5,27,10,23.2,25.1,11.4,26.2,25.1,54.1,0,13.700000000000001,1.9000000000000021,0
ORD_005960,2024-02-18 19:54:00,Night/Dinner,1,Quick Service/Kiosk,0,6,17,2,21.7,29.7,30.3,31.5,30.3,43.260904519394515,0,0.0,8.0,0
ORD_005961,2024-02-20 18:10:00,Night/Dinner,0,Cloud Kitchen,0,9,0,38,35.6,47.4,36.8,47.6,47.4,58.4,0,10.600000000000001,11.799999999999997,0
ORD_005962,2024-02-29 04:59:00,Late Night,0,Dine-in Restaurant,1,1,15,9,2.8,10.0,10.3,12.3,10.3,35.319472698959515,0,0.0,7.2,0
ORD_005963,2024-02-10 13:51:00,Day/Lunch,1,Quick Service/Kiosk,0,1,5,7,7.8,7.6,9.6,7.9,9.6,19.633600178045608,0,0.0,0.20000000000000018,0
ORD_005964,2024-02-08 16:14:00,Night/Dinner,0,Dine-in Restaurant,0,6,7,9,20.5,28.8,25.7,30.0,28.8,49.8,0,3.1000000000000014,8.3,0
ORD_005965,2024-02-05 18:11:00,Night/Dinner,0,Dine-in Restaurant,0,2,8,12,9.5,14.0,17.7,16.7,17.7,33.66253726563992,0,0.0,4.5,0
ORD_005966,2024-02-26 00:27:00,Late Night,0,Cloud Kitchen,0,8,0,26,31.2,39.8,25.8,39.8,39.8,64.8,0,13.999999999999996,8.599999999999998,0
ORD_005967,2024-02-21 17:54:00,Night/Dinner,0,Cloud Kitchen,0,7,0,18,26.0,33.4,30.1,35.4,33.4,46.4,0,3.299999999999997,7.399999999999999,0
ORD_005968,2024-02-21 21:23:00,Night/Dinner,0,Cloud Kitchen,1,6,0,68,23.6,37.2,29.0,38.4,37.2,52.2,0,8.200000000000003,13.600000000000001,0
ORD_005969,2024-02-15 13:04:00,Day/Lunch,0,Dine-in Restaurant,0,4,10,18,16.4,24.4,21.4,26.6,24.4,45.4,0,3.0,8.0,0
ORD_005970,2024-02-12 09:45:00,Morning,0,Quick Service/Kiosk,1,9,1,4,32.3,26.7,26.6,28.7,26.7,51.7,0,0.09999999999999787,5.599999999999998,0
ORD_005971,2024-02-15 16:41:00,Night/Dinner,0,Cloud Kitchen,1,7,0,10,27.5,22.6,29.2,24.4,29.2,51.178722138815026,0,0.0,4.899999999999999,0
ORD_005972,2024-02-24 17:26:00,Night/Dinner,1,Quick Service/Kiosk,1,7,7,1,27.4,22.0,33.0,24.6,33.0,53.99716151316663,0,0.0,5.399999999999999,0
ORD_005973,2024-02-18 02:08:00,Late Night,1,Dine-in Restaurant,1,5,24,18,16.8,26.6,22.0,26.6,26.6,44.6,0,4.600000000000001,9.8,0
ORD_005974,2024-02-03 08:20:00,Morning,1,Cloud Kitchen,0,1,0,30,5.7,13.0,16.5,17.2,16.5,29.51209821500445,0,0.0,7.3,0
ORD_005975,2024-02-26 07:58:00,Morning,0,Quick Service/Kiosk,0,2,9,2,6.0,11.3,11.0,13.7,11.3,22.3,0,0.3000000000000007,5.300000000000001,0
ORD_005976,2024-02-27 08:11:00,Morning,0,Dine-in Restaurant,1,8,26,10,34.5,33.2,32.8,35.1,33.2,44.2,0,0.4000000000000057,1.2999999999999972,0
ORD_005977,2024-02-01 18:10:00,Night/Dinner,0,Quick Service/Kiosk,0,5,0,0,18.8,20.0,25.7,22.8,25.7,36.70591212020291,0,0.0,1.1999999999999993,0
ORD_005978,2024-02-05 07:46:00,Morning,0,Dine-in Restaurant,0,2,23,3,3.7,15.8,10.6,17.1,15.8,39.8,0,5.200000000000001,12.100000000000001,0
ORD_005979,2024-02-29 10:00:00,Morning,0,Dine-in Restaurant,0,5,16,9,23.0,27.5,19.9,29.1,27.5,37.5,0,7.600000000000001,4.5,0
ORD_005980,2024-02-01 18:43:00,Night/Dinner,0,Quick Service/Kiosk,0,8,9,4,29.5,35.9,44.4,37.8,44.4,59.4069894814759,0,0.0,6.399999999999999,0
ORD_005981,2024-02-29 16:28:00,Night/Dinner,0,Quick Service/Kiosk,1,4,0,0,14.8,11.2,29.8,11.7,29.8,43.782046989292795,0,0.0,3.6000000000000014,0
ORD_005982,2024-02-26 06:27:00,Morning,0,Dine-in Restaurant,0,3,6,8,10.6,16.2,9.7,16.6,16.2,44.2,0,6.5,5.6,0
ORD_005983,2024-02-17 06:56:00,Morning,1,Dine-in Restaurant,1,5,9,15,18.9,21.2,13.4,22.0,21.2,41.2,0,7.799999999999999,2.3000000000000007,0
ORD_005984,2024-02-22 02:55:00,Late Night,0,Cloud Kitchen,0,7,0,31,28.3,37.3,24.6,38.5,37.3,65.3,0,12.699999999999996,8.999999999999996,0
ORD_005985,2024-02-03 14:12:00,Day/Lunch,1,Quick Service/Kiosk,0,2,7,7,10.3,12.2,5.9,13.7,12.2,33.2,0,6.299999999999999,1.8999999999999986,0
ORD_005986,2024-02-09 11:02:00,Day/Lunch,0,Cloud Kitchen,0,1,0,22,-0.0,10.6,-5.3,12.0,10.6,20.6,0,15.899999999999999,10.6,0
ORD_005987,2024-02-04 04:36:00,Late Night,1,Cloud Kitchen,1,5,0,34,19.6,24.2,18.3,26.6,24.2,46.2,0,5.899999999999999,4.599999999999998,0
ORD_005988,2024-02-05 19:54:00,Night/Dinner,0,Cloud Kitchen,0,7,0,58,30.1,45.4,26.0,45.8,45.4,69.4,0,19.4,15.299999999999997,0
ORD_005989,2024-02-21 21:45:00,Night/Dinner,0,Dine-in Restaurant,1,8,14,20,32.1,32.6,42.3,43.3,42.3,52.295528809837464,0,0.0,0.5,0
ORD_005990,2024-02-09 19:05:00,Night/Dinner,0,Quick Service/Kiosk,1,8,2,0,32.6,23.0,26.0,25.8,26.0,47.957097222849065,0,0.0,9.600000000000001,0
ORD_005991,2024-02-03 04:53:00,Late Night,1,Dine-in Restaurant,0,9,30,6,38.1,46.8,41.7,49.1,46.8,65.8,0,5.099999999999994,8.699999999999996,0
ORD_005992,2024-02-24 21:30:00,Night/Dinner,1,Cloud Kitchen,1,1,0,72,0.9,24.4,1.3,25.7,24.4,47.4,0,23.099999999999998,23.5,1
ORD_005993,2024-02-09 09:00:00,Morning,0,Dine-in Restaurant,0,7,13,4,28.3,33.1,32.4,34.8,33.1,50.1,0,0.7000000000000028,4.800000000000001,0
ORD_005994,2024-02-15 07:30:00,Morning,0,Dine-in Restaurant,0,8,10,13,33.6,38.9,35.0,40.3,38.9,61.9,0,3.8999999999999986,5.299999999999997,0
ORD_005995,2024-02-01 18:04:00,Night/Dinner,0,Cloud Kitchen,0,6,0,24,24.9,31.2,27.6,32.4,31.2,45.2,0,3.599999999999998,6.300000000000001,0
ORD_005996,2024-02-22 19:30:00,Night/Dinner,0,Quick Service/Kiosk,0,4,8,8,14.8,20.8,23.1,21.2,23.1,52.123282433095184,0,0.0,6.0,0
ORD_005997,2024-02-14 13:09:00,Day/Lunch,0,Cloud Kitchen,0,7,0,76,24.4,50.8,23.5,51.3,50.8,74.8,0,27.299999999999997,26.4,1
ORD_005998,2024-02-14 14:50:00,Day/Lunch,0,Cloud Kitchen,0,3,0,46,12.6,25.8,6.6,26.7,25.8,46.8,0,19.200000000000003,13.200000000000001,0
ORD_005999,2024-02-14 00:43:00,Late Night,0,Dine-in Restaurant,1,2,23,3,6.9,13.4,8.6,14.5,13.4,38.4,0,4.800000000000001,6.5,0
ORD_006000,2024-02-16 05:32:00,Late Night,0,Quick Service/Kiosk,0,6,9,4,25.2,27.9,23.0,28.7,27.9,37.9,0,4.899999999999999,2.6999999999999993,0
ORD_006001,2024-02-06 23:39:00,Late Night,0,Dine-in Restaurant,0,2,13,5,6.4,13.4,10.2,15.1,13.4,40.4,0,3.200000000000001,7.0,0
ORD_006002,2024-02-23 22:10:00,Late Night,0,Dine-in Restaurant,0,6,26,10,26.8,34.8,25.3,36.6,34.8,47.8,0,9.499999999999996,7.9999999999999964,0
ORD_006003,2024-02-06 13:16:00,Day/Lunch,0,Dine-in Restaurant,0,3,50,16,14.1,31.8,12.0,31.9,31.8,46.8,0,19.8,17.700000000000003,0
ORD_006004,2024-02-05 01:19:00,Late Night,0,Cloud Kitchen,0,2,0,37,5.5,19.1,14.2,21.0,19.1,47.1,0,4.900000000000002,13.600000000000001,0
ORD_006005,2024-02-25 18:55:00,Night/Dinner,1,Quick Service/Kiosk,0,8,6,4,35.3,35.0,48.1,36.4,48.1,74.11311399976468,0,0.0,0.29999999999999716,0
ORD_006006,2024-02-14 14:24:00,Day/Lunch,0,Cloud Kitchen,1,4,0,36,13.3,22.0,10.7,23.6,22.0,43.0,0,11.3,8.7,0
ORD_006007,2024-02-13 07:51:00,Morning,0,Dine-in Restaurant,0,4,6,4,17.2,19.0,19.4,21.7,19.4,31.43817701177314,0,0.0,1.8000000000000007,0
ORD_006008,2024-02-10 09:48:00,Morning,1,Dine-in Restaurant,0,7,13,4,27.5,33.1,27.3,33.7,33.1,54.1,0,5.800000000000001,5.600000000000001,0
ORD_006009,2024-02-03 09:23:00,Morning,1,Cloud Kitchen,0,8,0,55,31.7,48.5,35.4,49.7,48.5,68.5,0,13.100000000000001,16.8,0
ORD_006010,2024-02-02 23:55:00,Late Night,0,Dine-in Restaurant,0,9,18,7,38.2,43.5,38.4,45.0,43.5,69.5,0,5.100000000000001,5.299999999999997,0
ORD_006011,2024-02-19 09:58:00,Morning,0,Dine-in Restaurant,1,8,23,6,32.7,31.1,38.1,39.5,38.1,52.14065298707982,0,0.0,1.6000000000000014,0
ORD_006012,2024-02-13 16:31:00,Night/Dinner,0,Cloud Kitchen,1,4,0,14,13.5,15.4,10.3,17.4,15.4,32.4,0,5.1,1.9000000000000004,0
ORD_006013,2024-02-13 12:16:00,Day/Lunch,0,Quick Service/Kiosk,1,2,9,0,7.0,8.3,15.2,8.7,15.2,30.15855230692197,0,0.0,1.3000000000000007,0
ORD_006014,2024-02-02 04:07:00,Late Night,0,Dine-in Restaurant,0,5,24,11,21.0,30.5,22.2,32.7,30.5,43.5,0,8.3,9.5,0
ORD_006015,2024-02-05 19:03:00,Night/Dinner,0,Dine-in Restaurant,0,7,10,12,30.1,34.6,41.1,42.0,41.1,63.14997517878663,0,0.0,4.5,0
ORD_006016,2024-02-03 09:32:00,Morning,1,Quick Service/Kiosk,0,2,4,6,9.7,11.0,20.7,13.9,20.7,48.73847097870537,0,0.0,1.3000000000000007,0
ORD_006017,2024-02-28 22:30:00,Late Night,0,Cloud Kitchen,0,4,0,20,15.6,22.0,18.7,22.3,22.0,38.0,0,3.3000000000000007,6.4,0
ORD_006018,2024-02-24 11:42:00,Day/Lunch,1,Quick Service/Kiosk,0,6,12,3,23.3,28.5,23.3,31.5,28.5,48.5,0,5.199999999999999,5.199999999999999,0
ORD_006019,2024-02-22 08:12:00,Morning,0,Dine-in Restaurant,0,8,15,12,36.0,40.1,34.8,42.9,40.1,69.1,0,5.300000000000004,4.100000000000001,0
ORD_006020,2024-02-29 11:02:00,Day/Lunch,0,Dine-in Restaurant,0,6,28,9,25.8,35.1,30.0,37.8,35.1,54.1,0,5.100000000000001,9.3,0
ORD_006021,2024-03-01 05:11:00,Late Night,0,Quick Service/Kiosk,0,6,0,3,23.6,24.9,28.2,25.0,28.2,52.15188402656073,0,0.0,1.2999999999999972,0
ORD_006022,2024-02-21 12:54:00,Day/Lunch,0,Dine-in Restaurant,0,6,11,14,24.1,31.5,24.0,32.1,31.5,55.5,0,7.5,7.399999999999999,0
ORD_006023,2024-02-01 16:04:00,Night/Dinner,0,Cloud Kitchen,1,4,0,29,13.9,19.9,11.4,21.6,19.9,38.9,0,8.499999999999998,5.999999999999998,0
ORD_006024,2024-02-17 07:35:00,Morning,1,Dine-in Restaurant,0,3,15,7,11.3,18.6,7.9,20.8,18.6,31.6,0,10.700000000000001,7.300000000000001,0
ORD_006025,2024-02-15 02:11:00,Late Night,0,Cloud Kitchen,0,1,0,21,2.8,10.3,10.6,12.2,10.6,20.563873641098482,0,0.0,7.500000000000001,0
ORD_006026,2024-02-02 16:04:00,Night/Dinner,0,Quick Service/Kiosk,0,2,4,4,7.2,10.4,3.3,10.5,10.4,31.4,0,7.1000000000000005,3.2,0
ORD_006027,2024-02-01 02:00:00,Late Night,0,Dine-in Restaurant,0,2,21,7,10.2,16.4,8.9,18.5,16.4,34.4,0,7.499999999999998,6.199999999999999,0
ORD_006028,2024-02-05 10:33:00,Morning,0,Quick Service/Kiosk,0,7,9,4,25.4,31.9,28.0,33.4,31.9,51.9,0,3.8999999999999986,6.5,0
ORD_006029,2024-02-26 14:56:00,Day/Lunch,0,Dine-in Restaurant,0,6,50,22,23.6,45.6,30.0,46.5,45.6,69.6,0,15.600000000000001,22.0,0
ORD_006030,2024-02-04 17:42:00,Night/Dinner,1,Quick Service/Kiosk,0,8,7,6,30.1,35.9,33.5,38.0,35.9,51.9,0,2.3999999999999986,5.799999999999997,0
ORD_006031,2024-02-22 08:31:00,Morning,0,Dine-in Restaurant,0,9,21,6,36.5,44.1,32.7,44.9,44.1,61.1,0,11.399999999999999,7.600000000000001,0
ORD_006032,2024-02-26 19:44:00,Night/Dinner,0,Dine-in Restaurant,0,5,12,10,22.7,26.6,22.2,28.5,26.6,40.6,0,4.400000000000002,3.900000000000002,0
ORD_006033,2024-02-01 03:19:00,Late Night,0,Dine-in Restaurant,1,3,22,9,13.4,17.7,11.7,19.5,17.7,28.7,0,6.0,4.299999999999999,0
ORD_006034,2024-02-20 08:47:00,Morning,0,Cloud Kitchen,0,4,0,23,16.4,22.9,23.7,25.1,23.7,34.687271704560125,0,0.0,6.5,0
ORD_006035,2024-02-21 21:11:00,Night/Dinner,0,Quick Service/Kiosk,0,8,12,0,34.0,35.6,40.0,37.2,40.0,59.00179733846927,0,0.0,1.6000000000000014,0
ORD_006036,2024-02-26 18:30:00,Night/Dinner,0,Dine-in Restaurant,0,3,8,6,13.8,16.2,9.7,17.0,16.2,42.2,0,6.5,2.3999999999999986,0
ORD_006037,2024-02-18 18:05:00,Night/Dinner,1,Cloud Kitchen,0,2,0,36,7.1,18.8,7.9,19.4,18.8,40.8,0,10.9,11.700000000000001,0
ORD_006038,2024-02-20 17:45:00,Night/Dinner,0,Quick Service/Kiosk,0,7,8,0,24.6,30.4,27.6,31.5,30.4,48.4,0,2.799999999999997,5.799999999999997,0
ORD_006039,2024-02-12 13:52:00,Day/Lunch,0,Quick Service/Kiosk,0,4,2,6,18.3,18.4,13.0,21.3,18.4,43.4,0,5.399999999999999,0.09999999999999787,0
ORD_006040,2024-02-10 14:00:00,Day/Lunch,1,Cloud Kitchen,1,8,0,90,29.6,49.4,36.8,51.8,49.4,65.4,0,12.600000000000001,19.799999999999997,0
ORD_006041,2024-02-03 18:58:00,Night/Dinner,1,Quick Service/Kiosk,0,1,0,3,1.7,4.9,4.9,6.1,4.9,25.906970948109137,0,0.0,3.2,0
ORD_006042,2024-02-26 01:45:00,Late Night,0,Cloud Kitchen,0,8,0,35,31.5,42.5,37.0,44.6,42.5,55.5,0,5.5,11.0,0
ORD_006043,2024-02-19 08:47:00,Morning,0,Dine-in Restaurant,0,5,5,7,18.8,23.6,13.5,24.4,23.6,36.6,0,10.100000000000001,4.800000000000001,0
ORD_006044,2024-02-24 14:05:00,Day/Lunch,1,Dine-in Restaurant,0,2,30,12,5.6,20.6,7.6,21.2,20.6,32.6,0,13.000000000000002,15.000000000000002,0
ORD_006045,2024-02-29 06:26:00,Morning,0,Quick Service/Kiosk,1,1,3,2,3.8,4.3,5.2,6.1,5.2,23.223490442431405,0,0.0,0.5,0
ORD_006046,2024-02-02 08:00:00,Morning,0,Dine-in Restaurant,0,6,14,2,23.4,28.8,20.7,29.6,28.8,44.8,0,8.100000000000001,5.400000000000002,0
ORD_006047,2024-02-18 06:47:00,Morning,1,Dine-in Restaurant,0,9,19,16,37.0,46.5,37.7,48.1,46.5,57.5,0,8.799999999999997,9.5,0
ORD_006048,2024-02-09 14:57:00,Day/Lunch,0,Quick Service/Kiosk,1,9,14,8,36.0,31.8,42.6,43.2,42.6,62.55909488887659,0,0.0,4.199999999999999,0
ORD_006049,2024-02-07 10:38:00,Morning,0,Dine-in Restaurant,1,9,7,4,36.6,28.5,34.1,31.0,34.1,61.10144914868374,0,0.0,8.100000000000001,0
ORD_006050,2024-02-21 13:34:00,Day/Lunch,0,Quick Service/Kiosk,0,4,18,6,15.7,23.2,17.7,24.3,23.2,39.2,0,5.5,7.5,0
ORD_006051,2024-02-22 03:22:00,Late Night,0,Quick Service/Kiosk,0,6,3,1,24.7,25.2,34.3,25.2,34.3,58.25777136211333,0,0.0,0.5,0
ORD_006052,2024-02-01 06:55:00,Morning,0,Quick Service/Kiosk,1,6,3,1,23.2,18.0,16.8,20.9,18.0,47.0,0,1.1999999999999993,5.199999999999999,0
ORD_006053,2024-02-21 02:46:00,Late Night,0,Dine-in Restaurant,1,5,15,12,19.7,22.1,21.6,23.7,22.1,49.1,0,0.5,2.400000000000002,0
ORD_006054,2024-02-20 18:15:00,Night/Dinner,0,Dine-in Restaurant,0,2,27,6,6.3,17.9,5.0,20.6,17.9,36.9,0,12.899999999999999,11.599999999999998,0
ORD_006055,2024-02-10 16:36:00,Night/Dinner,1,Quick Service/Kiosk,0,7,9,1,26.3,31.0,30.9,31.6,31.0,58.0,0,0.10000000000000142,4.699999999999999,0
ORD_006056,2024-02-09 07:52:00,Morning,0,Dine-in Restaurant,0,1,22,2,4.1,11.2,4.9,12.1,11.2,25.2,0,6.299999999999999,7.1,0
ORD_006057,2024-02-01 21:21:00,Night/Dinner,0,Cloud Kitchen,0,6,0,44,27.7,37.2,34.6,38.3,37.2,58.2,0,2.6000000000000014,9.500000000000004,0
ORD_006058,2024-02-19 17:23:00,Night/Dinner,0,Cloud Kitchen,0,5,0,10,20.9,23.0,25.2,23.6,25.2,37.18941047599214,0,0.0,2.1000000000000014,0
ORD_006059,2024-02-10 08:09:00,Morning,1,Dine-in Restaurant,0,5,25,9,19.0,30.2,22.1,31.6,30.2,56.2,0,8.099999999999998,11.2,0
ORD_006060,2024-02-29 05:25:00,Late Night,0,Quick Service/Kiosk,0,8,4,0,29.1,33.2,35.1,34.0,35.1,64.07182017718317,0,0.0,4.100000000000001,0
ORD_006061,2024-02-17 14:51:00,Day/Lunch,1,Cloud Kitchen,0,9,0,62,37.4,54.6,38.3,55.0,54.6,83.6,0,16.300000000000004,17.200000000000003,0
ORD_006062,2024-02-25 08:05:00,Morning,1,Dine-in Restaurant,0,7,37,4,30.3,40.3,29.5,40.5,40.3,53.3,0,10.799999999999997,9.999999999999996,0
ORD_006063,2024-02-04 05:49:00,Late Night,1,Dine-in Restaurant,0,8,21,3,33.0,39.2,35.9,40.0,39.2,51.2,0,3.3000000000000043,6.200000000000003,0
ORD_006064,2024-02-20 06:26:00,Morning,0,Dine-in Restaurant,1,2,11,4,8.9,10.1,8.9,13.0,10.1,39.1,0,1.1999999999999993,1.1999999999999993,0
ORD_006065,2024-02-23 05:06:00,Late Night,0,Dine-in Restaurant,1,2,13,6,5.2,11.3,1.5,12.1,11.3,27.3,0,9.8,6.1000000000000005,0
ORD_006066,2024-02-18 19:37:00,Night/Dinner,1,Cloud Kitchen,1,8,0,75,32.3,44.9,28.9,47.5,44.9,67.9,0,16.0,12.600000000000001,0
ORD_006067,2024-02-24 12:19:00,Day/Lunch,1,Dine-in Restaurant,0,6,13,15,22.8,32.4,18.5,33.8,32.4,60.4,0,13.899999999999999,9.599999999999998,0
ORD_006068,2024-02-08 16:16:00,Night/Dinner,0,Dine-in Restaurant,0,8,14,14,33.2,40.4,35.0,41.2,40.4,59.4,0,5.399999999999999,7.199999999999996,0
ORD_006069,2024-02-05 08:12:00,Morning,0,Quick Service/Kiosk,1,9,0,4,33.9,26.4,35.9,28.9,35.9,53.94699350265073,0,0.0,7.5,0
ORD_006070,2024-02-25 16:32:00,Night/Dinner,1,Cloud Kitchen,1,9,0,52,35.9,40.8,29.7,43.1,40.8,62.8,0,11.099999999999998,4.899999999999999,0
ORD_006071,2024-02-27 02:52:00,Late Night,0,Dine-in Restaurant,1,6,10,10,25.5,22.8,32.8,24.7,32.8,49.778891381440154,0,0.0,2.6999999999999993,0
ORD_006072,2024-02-04 14:13:00,Day/Lunch,1,Quick Service/Kiosk,0,8,5,0,30.6,33.5,38.1,34.4,38.1,52.12220628399897,0,0.0,2.8999999999999986,0
ORD_006073,2024-02-26 18:53:00,Night/Dinner,0,Dine-in Restaurant,0,2,16,12,7.3,16.4,8.2,18.7,16.4,44.4,0,8.2,9.099999999999998,0
ORD_006074,2024-02-03 17:40:00,Night/Dinner,1,Quick Service/Kiosk,1,8,10,0,33.7,25.4,40.1,25.5,40.1,51.1186247740071,0,0.0,8.300000000000004,0
ORD_006075,2024-02-07 17:34:00,Night/Dinner,0,Cloud Kitchen,1,3,0,21,15.5,14.7,15.3,16.2,15.3,28.29867937169636,0,0.0,0.8000000000000007,0
ORD_006076,2024-02-23 06:20:00,Morning,0,Cloud Kitchen,1,1,0,20,5.4,8.8,-0.4,11.4,8.8,31.8,0,9.200000000000001,3.4000000000000004,0
ORD_006077,2024-02-12 17:14:00,Night/Dinner,0,Cloud Kitchen,0,7,0,31,28.1,37.3,29.5,38.0,37.3,48.3,0,7.799999999999997,9.199999999999996,0
ORD_006078,2024-02-24 02:45:00,Late Night,1,Cloud Kitchen,0,1,0,21,2.8,10.3,2.9,12.2,10.3,30.3,0,7.4,7.500000000000001,0
ORD_006079,2024-02-28 05:41:00,Late Night,0,Quick Service/Kiosk,0,1,7,3,3.5,7.0,6.8,8.4,7.0,25.0,0,0.20000000000000018,3.5,0
ORD_006080,2024-02-02 17:22:00,Night/Dinner,0,Quick Service/Kiosk,1,1,5,0,5.3,4.3,10.8,5.6,10.8,37.836637318946,0,0.0,1.0,0
ORD_006081,2024-02-20 16:19:00,Night/Dinner,0,Dine-in Restaurant,1,4,29,2,15.0,20.5,22.5,24.0,22.5,35.480702571347976,0,0.0,5.5,0
ORD_006082,2024-02-24 09:04:00,Morning,1,Dine-in Restaurant,0,4,9,3,15.1,19.6,12.1,19.7,19.6,35.6,0,7.500000000000002,4.500000000000002,0
ORD_006083,2024-02-10 03:11:00,Late Night,1,Quick Service/Kiosk,0,6,1,3,21.4,25.2,33.3,26.7,33.3,45.33034514711437,0,0.0,3.8000000000000007,0
